thita,fay,f_edge,f_grad,f_var,f_mean,f_hist,f_dir,f_Q
80,270,0.761053,0.905129,0.227543,0.770135,0.808932,0,1.86645
80,280,0.758903,0.905324,0.227481,0.770165,0.808226,0,1.86487
80,290,0.758633,0.903211,0.227563,0.770216,0.808557,0,1.86368
80,300,0.760709,0.899187,0.227604,0.770273,0.809987,0,1.86334
80,310,0.758688,0.895849,0.227599,0.770278,0.809545,0,1.85988
80,320,0.7586,0.900097,0.2275,0.770316,0.80999,0,1.86259
80,330,0.758121,0.90064,0.227642,0.770304,0.810097,0,1.86275
80,340,0.756455,0.898827,0.227535,0.770267,0.809768,0,1.86042
80,350,0.759408,0.903198,0.227263,0.77026,0.809107,0,1.86431
90,0,0.784462,0.9176,0.0417812,0.863902,0.968872,0,1.92057
90,10,0.784474,0.910165,0.0417229,0.863885,0.970274,0,1.91685
90,20,0.783333,0.927881,0.0417241,0.863882,0.969391,0,1.92631
90,30,0.787502,0.919747,0.0416421,0.863969,0.970932,0,1.92477
90,40,0.788467,0.914559,0.0417021,0.863971,0.970712,0,1.92215
90,50,0.788232,0.917235,0.0415894,0.863945,0.970165,0,1.92324
90,60,0.790941,0.913581,0.041437,0.863888,0.970599,0,1.92282
90,70,0.788082,0.910857,0.0412599,0.863794,0.969389,0,1.91868
90,80,0.789744,0.915863,0.0411415,0.863838,0.970495,0,1.92324
90,90,0.788793,0.918082,0.041147,0.863813,0.969202,0,1.92328
90,100,0.788232,0.914061,0.0409747,0.863769,0.969835,0,1.92078
90,110,0.789595,0.925069,0.0407424,0.863683,0.969279,0,1.92775
90,120,0.791493,0.921717,0.0405891,0.863727,0.970492,0,1.92748
90,130,0.791798,0.914018,0.0405323,0.863735,0.970275,0,1.9229
90,140,0.791797,0.922294,0.0404593,0.863732,0.970056,0,1.92771
90,150,0.792328,0.916186,0.040431,0.863703,0.97005,0,1.92433
90,160,0.789186,0.91056,0.0405094,0.863599,0.968949,0,1.91846
90,170,0.787321,0.918868,0.0405377,0.863652,0.968406,0,1.92207
90,180,0.787309,0.91321,0.0405755,0.86365,0.967548,0,1.91821
90,190,0.787332,0.909859,0.0406244,0.863662,0.967306,0,1.91611
90,200,0.788396,0.926703,0.0404666,0.863614,0.968069,0,1.92718
90,210,0.791638,0.922708,0.0404115,0.863665,0.969061,0,1.92726
90,220,0.790765,0.914129,0.0406547,0.863745,0.969393,0,1.92193
90,230,0.78993,0.92387,0.0407816,0.863785,0.969396,0,1.92735
90,240,0.78964,0.911785,0.0409408,0.863802,0.968622,0,1.91959
90,250,0.787361,0.909092,0.041016,0.863723,0.968179,0,1.91637
90,260,0.784985,0.910717,0.0410966,0.863728,0.968297,0,1.91602
90,270,0.785987,0.919348,0.0412863,0.863775,0.967659,0,1.92157
90,280,0.785247,0.913528,0.0412249,0.863792,0.968516,0,1.91808
90,290,0.783634,0.927768,0.041044,0.863787,0.969391,0,1.92604
90,300,0.786754,0.923758,0.0409629,0.863834,0.970712,0,1.92621
90,310,0.785366,0.914659,0.0411119,0.863893,0.970603,0,1.91996
90,320,0.784615,0.921209,0.0410311,0.863887,0.970165,0,1.92316
90,330,0.784053,0.912466,0.0410525,0.863876,0.97027,0,1.91764
90,340,0.782392,0.911624,0.0412302,0.863822,0.969939,0,1.91602
90,350,0.783212,0.917594,0.0414247,0.863867,0.969618,0,1.92003
